,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,Season
1915,Lineups,-200752-1629640-,R. Gay - K. Johnson,1610612759,SAS,58,28,30,0.483,6.3,2.0,1.5,1.2,6.4,1.6,2.0,1.1,6.3,139,329,4900,2460,946,3106,3418,3487,2948,1163,2155,1327,2016,2020-21
1916,Lineups,-203552-1629680-,S. Curry - M. Thybulle,1610612755,PHI,50,34,16,0.68,6.3,2.6,1.9,2.1,6.4,2.1,1.7,1.6,6.5,329,155,4005,895,1124,2598,2814,2220,2927,1764,1823,1907,2083,2020-21
1917,Lineups,-201586-202694-,S. Ibaka - M. Morris Sr.,1610612746,LAC,27,17,10,0.63,6.3,2.3,1.7,1.4,5.6,1.6,1.3,1.4,7.8,1217,901,3150,1279,1790,2873,3090,3158,3326,1142,1329,1697,2566,2020-21
1918,Lineups,-1626169-1629056-,S. Johnson - T. Davis,1610612761,TOR,26,10,16,0.385,6.3,2.8,1.7,1.7,4.7,2.5,1.5,1.8,6.0,1274,1502,4005,3182,1829,2413,3076,2739,3656,2193,1541,2112,1840,2020-21
1919,Lineups,-1626145-1628960-,T. Jones - G. Allen,1610612763,MEM,40,19,21,0.475,6.3,1.9,1.8,1.5,6.5,2.3,2.1,1.6,5.9,653,766,4478,2514,1351,3413,2941,2964,2888,2007,2396,1971,1826,2020-21
1920,Lineups,-1626166-1628975-,C. Payne - J. Carter,1610612756,PHX,46,34,12,0.739,6.2,2.2,1.7,1.7,5.3,2.2,1.3,1.3,5.8,449,155,3486,617,1216,3024,3172,2830,3408,1904,1339,1532,1769,2020-21
1921,Lineups,-1629234-1629640-,D. Eubanks - K. Johnson,1610612759,SAS,44,18,26,0.409,6.2,1.8,1.8,1.5,5.8,2.0,1.2,1.8,7.9,515,830,4766,3007,1259,3527,3041,2974,3239,1528,1212,2164,2594,2020-21
1922,Lineups,-201980-1629680-,D. Green - M. Thybulle,1610612755,PHI,50,35,15,0.7,6.2,2.8,2.4,2.6,6.4,2.3,1.6,1.4,6.3,329,135,3874,801,1142,2425,2253,1715,2927,1988,1709,1631,2009,2020-21
1923,Lineups,-1627884-1629014-,D. Jones Jr. - A. Simons,1610612757,POR,38,22,16,0.579,6.2,1.3,1.8,1.1,4.4,2.0,1.9,1.8,6.3,722,595,4005,1602,1413,3972,3000,3536,3755,1528,2035,2154,2017,2020-21
1924,Lineups,-201599-204020-,D. Jordan - T. Johnson,1610612751,BKN,24,18,6,0.75,6.2,1.6,2.2,1.6,6.5,1.6,1.9,2.3,6.2,1405,830,2314,499,1917,3628,2384,2897,2898,1201,2066,2870,1996,2020-21
1925,Lineups,-202330-1628998-,G. Hayward - C. Martin,1610612766,CHA,25,14,11,0.56,6.2,3.1,2.4,2.2,6.5,1.7,2.1,1.2,6.6,1343,1113,3323,1719,1875,2050,2253,2039,2900,1222,2494,1408,2142,2020-21
1926,Lineups,-1629216-1629622-,G. Vincent - M. Strus,1610612748,MIA,31,12,19,0.387,6.2,1.5,1.4,1.8,5.1,2.7,1.7,1.5,4.7,1036,1268,4317,3178,1668,3811,3521,2649,3478,2407,1772,1868,1328,2020-21
1927,Lineups,-1629020-1629669-,J. Vanderbilt - J. Nowell,1610612750,MIN,32,6,26,0.188,6.2,1.8,2.0,1.3,6.5,1.4,1.6,1.6,6.3,986,2171,4766,4273,1636,3486,2785,3295,2909,985,1708,1971,2007,2020-21
1928,Lineups,-1629134-1629216-,K. Nunn - G. Vincent,1610612748,MIA,30,16,14,0.533,6.2,1.8,1.1,1.5,5.5,2.5,1.7,1.0,4.2,1069,960,3738,1901,1710,3524,3812,2974,3332,2163,1780,1046,1166,2020-21
1929,Lineups,-1626204-1629731-,L. Nance Jr. - D. Wade,1610612739,CLE,23,10,13,0.435,6.2,2.9,1.2,1.1,5.4,2.2,1.4,1.1,5.5,1457,1502,3614,2832,1963,2260,3699,3596,3396,1885,1435,1292,1654,2020-21
1930,Lineups,-203918-1627884-,R. Hood - D. Jones Jr.,1610612757,POR,23,12,11,0.522,6.2,1.8,1.7,1.3,4.3,2.1,1.7,2.1,5.6,1457,1268,3323,1973,1973,3472,3146,3357,3768,1802,1776,2627,1682,2020-21
1931,Lineups,-202704-1629599-,R. Jackson - A. Coffey,1610612746,LAC,23,14,9,0.609,6.2,1.5,1.8,1.4,6.1,2.3,1.9,1.6,5.6,1457,1113,2980,1381,1971,3715,3033,3231,3002,2032,2065,1957,1682,2020-21
1932,Lineups,-203937-1629723-,K. Anderson - J. Konchar,1610612763,MEM,26,13,13,0.5,6.1,2.7,2.3,1.4,6.3,2.1,1.4,1.4,6.3,1274,1183,3614,2032,1864,2449,2312,3189,2966,1762,1398,1664,2025,2020-21
1933,Lineups,-202689-1630202-,K. Walker - P. Pritchard,1610612738,BOS,31,17,14,0.548,6.1,2.7,1.5,1.2,4.4,1.8,1.7,1.3,5.2,1036,901,3738,1801,1673,2438,3416,3483,3752,1408,1861,1550,1537,2020-21
1934,Lineups,-1627853-1629632-,R. Arcidiacono - C. White,1610612741,CHI,27,13,14,0.481,6.1,2.3,1.7,1.6,5.3,2.0,1.5,1.3,5.6,1217,1183,3738,2469,1824,2905,3173,2928,3409,1509,1540,1513,1684,2020-21
1935,Lineups,-203648-1626171-,T. Antetokounmpo - B. Portis,1610612749,MIL,48,33,15,0.688,6.1,2.1,1.9,1.2,5.1,2.4,1.9,1.2,6.0,386,183,3874,869,1196,3068,2821,3400,3477,2148,2046,1365,1832,2020-21
1936,Lineups,-202699-1630178-,T. Harris - T. Maxey,1610612755,PHI,38,26,12,0.684,6.1,2.2,1.8,1.9,6.3,2.0,1.4,1.8,6.0,722,403,3486,879,1434,2961,2964,2462,2955,1521,1397,2219,1834,2020-21
1937,Lineups,-201580-1629636-,J. McGee - D. Garland,1610612739,CLE,25,11,14,0.44,6.0,2.4,1.2,1.4,6.1,2.4,1.5,1.8,5.3,1343,1382,3738,2797,1916,2759,3766,3160,3002,2088,1538,2185,1598,2020-21
1938,Lineups,-1628995-1630167-,K. Knox II - O. Toppin,1610612752,NYK,24,13,11,0.542,6.0,1.4,1.2,0.8,3.9,1.5,2.1,1.5,5.3,1405,1183,3323,1863,1960,3892,3703,4009,3989,1056,2448,1773,1580,2020-21
1939,Lineups,-1626157-1629675-,K. Towns - N. Reid,1610612750,MIN,27,11,16,0.407,6.0,2.0,1.4,0.8,5.6,2.1,1.7,2.1,4.7,1217,1382,4005,3018,1841,3330,3459,3945,3326,1759,1850,2697,1331,2020-21
1940,Lineups,-1628366-1629638-,L. Ball - N. Alexander-Walker,1610612740,NOP,28,11,17,0.393,6.0,2.2,2.1,1.8,6.7,2.8,1.6,1.5,5.6,1168,1382,4113,3158,1808,3027,2568,2660,2836,2517,1650,1773,1724,2020-21
1941,Lineups,-203496-1629642-,R. Covington - N. Little,1610612757,POR,34,18,16,0.529,6.0,2.2,1.9,1.0,4.1,2.1,2.2,2.3,5.8,892,830,4005,1928,1584,3003,2862,3605,3812,1803,2546,2911,1799,2020-21
1942,Lineups,-200765-1628381-,R. Rondo - J. Collins,1610612737,ATL,27,16,11,0.593,6.0,1.7,1.4,0.9,5.2,2.0,2.1,0.9,6.3,1217,960,3323,1535,1837,3551,3459,3868,3452,1526,2407,1033,2018,2020-21
1943,Lineups,-201937-1627823-,R. Rubio - J. Hernangomez,1610612750,MIN,44,18,26,0.409,6.0,2.1,1.8,1.2,6.4,1.8,1.4,1.9,6.6,515,830,4766,3007,1307,3047,2922,3412,2950,1371,1405,2254,2113,2020-21
1944,Lineups,-203524-1630219-,S. Hill - S. Mays,1610612737,ATL,25,13,12,0.52,6.0,2.3,1.6,0.9,5.8,1.6,1.1,1.2,5.1,1343,1183,3486,1985,1906,2890,3193,3913,3200,1169,1120,1363,1523,2020-21
1945,Lineups,-203648-1629670-,T. Antetokounmpo - J. Nwora,1610612749,MIL,26,17,9,0.654,6.0,2.1,1.6,1.6,4.5,2.6,1.8,1.2,5.2,1274,901,2980,1152,1879,3072,3289,2948,3705,2293,1938,1405,1553,2020-21
